ObjectId,Store_Name,Address,Address_Line__2,City,State,Zip5,Zip4,County,AUTO_UNIQUE_ID_2021-09-27_fhernandez_UI_SNAP_Locations,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
174229,7-Eleven Inc F 16282B,2973 Chain Bridge Rd,,Oakton,VA,22124,3008,FAIRFAX,438,USCGeocoder,15.6265,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1768.175643,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.87916163,-77.30262016,Exact
174427,7-Eleven Inc F 10691A,7451 Patterson Rd,,Falls Church,VA,22043,1398,FAIRFAX,439,USCGeocoder,62.5002,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8917.006303,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.90483827,-77.20298914,Relaxed
174518,Ballston Freshfarm Market,901 N Taylor St,,Arlington,VA,22203,1856,ARLINGTON,440,USCGeocoder,31.2658,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5087.007433,LinearInterpolationAddressRange,StreetSegment,96.00591716,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.88114289,-77.11249272,Relaxed
175343,Walmart Supercenter 5753,6301 Richmond Hwy,,Alexandria,VA,22306,,FAIRFAX,441,USCGeocoder,109.3754,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8540.781321,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.78132465,-77.07854399,Relaxed
176606,El Paisa Grocery,3414 Mount Vernon Ave,,Alexandria,VA,22305,2604,ALEXANDRIA,442,USCGeocoder,15.6274,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3138.217189,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.83563995,-77.06071651,Exact
176992,Al-amanah Market,3811 S George Mason Dr,,Falls Church,VA,22041,3763,FAIRFAX,443,USCGeocoder,15.6291,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2795.463165,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.84182426,-77.11893314,Relaxed
177175,7-Eleven Inc F 34642A,6730 Lee Hwy,,Arlington,VA,22205,1926,ARLINGTON,444,USCGeocoder,15.6245,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2399.65659,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.88822607,-77.16039134,Exact
177673,7-eleven 10747d 10747D,3510 Wilson Blvd,,Arlington,VA,22201,2322,ARLINGTON,445,USCGeocoder,17.2426,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1519.621137,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.88223791,-77.101402,Exact
177950,Royal Farm 152,25451 Lizzo Center Dr,,Chantilly,VA,20151,,FAIRFAX,446,USCGeocoder,46.8881,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,40587317.75,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.888306,-77.453725,Relaxed;Soundex
178039,CVS 5467,12734 Shoppes Ln,,Fairfax,VA,22033,3833,FAIRFAX,447,USCGeocoder,31.2458,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1052.993272,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.86003255,-77.38811852,Relaxed
179213,DOLLARTREE 8802,8416 Lee Hwy,,Fairfax,VA,22031,1503,FAIRFAX,448,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,5320.602847,ArealInterpolationGeometricCentroid,Parcel,99,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.87437994,-77.23541072,Relaxed
179584,Aldi 86,13031 Fair Lakes Shopping Ctr,,Fairfax,VA,22033,5179,FAIRFAX,449,USCGeocoder,15.6316,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,21741.86765,LinearInterpolationAddressRange,StreetSegment,93.37278107,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.85701587,-77.39334214,Relaxed;Soundex
179839,7-Eleven Inc F 10762A,6146 Rose Hill Dr,,Alexandria,VA,22310,1901,FAIRFAX,450,USCGeocoder,31.2469,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1802.55807,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.78442822,-77.12090498,Relaxed
181404,Safeway 1019,1624 Belle View Blvd,,Alexandria,VA,22307,6531,FAIRFAX,451,USCGeocoder,46.8739,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1174.346489,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.77515646,-77.06042192,Relaxed
181966,7-eleven 40392A,12730 Shoppes Ln,,Fairfax,VA,22033,3833,FAIRFAX,452,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,4278.891697,ArealInterpolationGeometricCentroid,Parcel,99,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.86094622,-77.38785562,Relaxed
182750,CVS PHARMACY 1884,256 N Glebe Rd,,Arlington,VA,22203,3749,ARLINGTON,453,USCGeocoder,0,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2833.76231,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.87328831,-77.10443742,Exact
182751,CVS PHARMACY 1375,5017 Columbia Pike,,Arlington,VA,22204,2906,ARLINGTON,454,USCGeocoder,15.6297,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1940.98334,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.85579553,-77.11268766,Exact
182753,CVS PHARMACY 1388,6164 Arlington Blvd,,Falls Church,VA,22044,2902,FAIRFAX,455,USCGeocoder,15.6222,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2507.014842,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.86878729,-77.14665538,Relaxed
182754,CVS PHARMACY 1410,415 E Monroe Ave,,Alexandria,VA,22301,1624,ALEXANDRIA,456,USCGeocoder,31.2575,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2752.37272,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.82071867,-77.05512798,Exact
182909,Virginia Halal Meat Inc,9551 Braddock Rd,,Fairfax,VA,22032,2539,FAIRFAX,457,USCGeocoder,15.6293,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7425.795865,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.81781041,-77.27496082,Relaxed
183462,HARRIS TEETER  23,2425 N Harrison St,,Arlington,VA,22207,1611,ARLINGTON,458,USCGeocoder,15.6354,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,23334.52015,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.89720745,-77.13811373,Exact
184767,SHOPPERS FOOD WAREHOUSE 2358,7660 Richmond Hwy,,Alexandria,VA,22306,2843,FAIRFAX,459,USCGeocoder,15.6249,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4242.090255,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.75004818,-77.08311976,Relaxed
184948,COMMUNITY MARKET,1006 Madison St,,Alexandria,VA,22314,1631,ALEXANDRIA,460,USCGeocoder,31.2441,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2213.20332,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.81336271,-77.04866527,Exact
185134,CVS 10361,12027 Town Square St,,Reston,VA,20190,6025,FAIRFAX,461,USCGeocoder,109.3863,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,11940663.71,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.958168,-77.341846,Relaxed;Soundex
185221,7-Eleven Store 37029A,2002 Eisenhower Ave,,Alexandria,VA,22314,4650,ALEXANDRIA,462,USCGeocoder,0,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2475.552223,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.80046165,-77.06282446,Exact
185448,Bien Hoa,7240 Arlington Blvd,,Falls Church,VA,22042,1529,FAIRFAX,463,USCGeocoder,15.6223,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6548.31246,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.86677324,-77.19370748,Relaxed
185474,Al Amal Market Inc,3817 S George Mason Dr,,Falls Church,VA,22041,3763,FAIRFAX,464,USCGeocoder,0,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2795.463165,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.84154893,-77.11981847,Relaxed
185816,Walgreens 13970,4300 Backlick Rd,,Annandale,VA,22003,3142,FAIRFAX,465,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,5078.461817,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.83059709,-77.19494154,Exact
187032,Lotte Plaza,5900 Centreville Crest Ln,,Centreville,VA,20121,2341,FAIRFAX,466,USCGeocoder,15.6318,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1975.21827,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.83703705,-77.43517294,Exact
187099,Deshi Bazar & International Halal Market,5701 Columbia Pike,Ste B,Falls Church,VA,22041,2900,FAIRFAX,467,USCGeocoder,15.6249,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,6118.334573,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.85109074,-77.12596528,Relaxed
187128,Walgreens 2257,7764 Gunston Plz,,Lorton,VA,22079,1897,FAIRFAX,468,USCGeocoder,15.6221,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,868.1394324,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.70376999,-77.20943636,Exact
187289,Walgreens 3676,1671 Crystal Square Arc,,Arlington,VA,22202,3322,ARLINGTON,469,USCGeocoder,187.5088,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,10262342.79,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.861338,-77.056739,Relaxed;Soundex
187650,Bestway Herndon Market,690 Elden St,,Herndon,VA,20170,4723,FAIRFAX,470,USCGeocoder,15.6266,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4090.652703,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.96973015,-77.38332906,Exact
187716,HARRIS TEETER  81,11806 Spectrum Ctr,,Reston,VA,20190,3327,FAIRFAX,471,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,19855.56338,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.96572683,-77.35473487,Exact
187942,TRADER JOE'S  644,5847 Leesburg Pike,,Falls Church,VA,22041,2301,FAIRFAX,472,USCGeocoder,15.6232,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2863.342803,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.85207798,-77.13279117,Relaxed
187943,TRADER JOE'S  643,9464 Main St,,Fairfax,VA,22031,4032,FAIRFAX,473,USCGeocoder,31.2501,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1639.558477,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.84096478,-77.27024708,Relaxed
187944,TRADER JOE'S  641,7514 Leesburg Pike,,Falls Church,VA,22043,2005,FAIRFAX,474,USCGeocoder,31.2543,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4462.692134,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.9032994,-77.20372252,Relaxed
187945,TRADER JOE'S 651,6394 Springfield Plz,,Springfield,VA,22150,3431,FAIRFAX,475,USCGeocoder,78.1401,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,19591228.79,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.773578,-77.18702,Relaxed;Soundex
187946,TRADER JOE'S  647,612 N Saint Asaph St,,Alexandria,VA,22314,1910,ALEXANDRIA,476,USCGeocoder,62.4984,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2855.114513,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.81076128,-77.04466581,Exact
187948,TRADER JOE'S 646,11958 Killingsworth Ave,,Reston,VA,20194,1816,FAIRFAX,477,USCGeocoder,15.6253,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2974.093712,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.96706058,-77.35842627,Exact
188569,CVS Pharmacy CVS11229,1550 Crystal Dr,,Arlington,VA,22202,4135,ARLINGTON,478,USCGeocoder,15.64,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2181.213156,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.86020914,-77.04938499,Exact
190438,MOM's Organic Market 14,1901 N Veitch St,,Arlington,VA,22201,,ARLINGTON,479,USCGeocoder,19.2515,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2328.450249,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.89601923,-77.08643963,Exact
192108,CVS PHARMACY 1394,1636 Belle View Blvd,,Alexandria,VA,22307,6531,FAIRFAX,480,USCGeocoder,15.6547,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3810.837912,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.77515597,-77.06064502,Relaxed
192110,CVS PHARMACY 1840,8628 Richmond Hwy,,Alexandria,VA,22309,4205,FAIRFAX,481,USCGeocoder,15.6287,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3774.062584,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.72310638,-77.12017961,Relaxed
192111,CVS PHARMACY 2004,3117 Lockheed Blvd,,Alexandria,VA,22306,2002,FAIRFAX,482,USCGeocoder,47.1131,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2989.656613,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.75894242,-77.08431505,Relaxed
192112,CVS PHARMACY 2149,501 King St,,Alexandria,VA,22314,3103,ALEXANDRIA,483,USCGeocoder,15.383,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2205.947898,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.80486303,-77.0447447,Exact
192384,Walmart 5227,6000 Burke Commons Rd,,Burke,VA,22015,2805,FAIRFAX,484,USCGeocoder,15.6258,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,38598.50496,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.78912937,-77.30020181,Exact
192572,GIANT FOOD 249,6980 Braddock Rd,,Annandale,VA,22003,,FAIRFAX,485,USCGeocoder,15.6256,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7394.069093,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.81196196,-77.18598332,Exact
194517,Walgreens 18330,3614 King St,,Alexandria,VA,22302,1908,ALEXANDRIA,486,USCGeocoder,15.6291,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6461.441201,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.82925061,-77.09056045,Exact
194538,Walgreens 17202,4515 Duke St,,Alexandria,VA,22304,2503,ALEXANDRIA,487,USCGeocoder,15.6249,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7225.578331,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.81218928,-77.10976621,Exact
194592,Walgreens 17465,5230 Port Royal Rd,,Springfield,VA,22151,2102,FAIRFAX,488,USCGeocoder,0,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,19816.31602,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.80955679,-77.2209642,Relaxed
194732,Walmart 2194,5885 Kingstowne Blvd,,Alexandria,VA,22315,5702,FAIRFAX,489,USCGeocoder,15.6249,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,60854.41146,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.7697561,-77.13614128,Relaxed
194733,Walmart 2258,7910 Richmond Hwy,,Alexandria,VA,22306,7826,FAIRFAX,490,USCGeocoder,15.6264,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4998.323687,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.74299872,-77.08496619,Relaxed
195217,CVS PHARMACY CVS01961,11670 Plaza America Dr,,Reston,VA,20190,4700,FAIRFAX,491,USCGeocoder,15.6259,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,17446.63958,LinearInterpolationAddressRange,StreetSegment,91.71597633,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.95242227,-77.34779447,Relaxed;Soundex
195219,CVS PHARMACY 2006,2525 Centreville Rd,,Herndon,VA,20171,3157,FAIRFAX,492,USCGeocoder,15.6156,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4641.31656,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.95098583,-77.41054727,Relaxed
195223,CVS PHARMACY  2155,3071 Centreville Rd,,Herndon,VA,20171,3709,FAIRFAX,493,USCGeocoder,15.6278,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6252.572428,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.92191748,-77.417394,Relaxed
195228,CVS PHARMACY 2274,3141 Wilson Blvd,,Arlington,VA,22201,4419,ARLINGTON,494,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1134.255525,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.88696355,-77.09608144,Exact
195235,CVS PHARMACY 2374,6150 Franconia Rd,,Alexandria,VA,22310,2521,FAIRFAX,495,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,4138.45601,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.78186227,-77.1505996,Relaxed
195242,CVS PHARMACY 2418,2121 15th St N,,Arlington,VA,22201,2686,ARLINGTON,496,USCGeocoder,281.2781,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1355.325532,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.89083369,-77.0848876,Exact
195403,CVS PHARMACY 1382,1521 N Quaker Ln,,Alexandria,VA,22302,2614,ALEXANDRIA,497,USCGeocoder,15.623,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2163.242297,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.82907807,-77.08597147,Exact
195404,CVS PHARMACY 1385,1462 N Beauregard St,,Alexandria,VA,22311,5800,ALEXANDRIA,498,USCGeocoder,0,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5280.446001,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.83020896,-77.12508798,Exact
195405,CVS PHARMACY 1408,4606 Kenmore Ave,,Alexandria,VA,22304,1301,ALEXANDRIA,499,USCGeocoder,15.6266,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5237.635969,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.82897986,-77.11048811,Exact
195585,CVS PHARMACY 1372,6404 Williamsburg Blvd,,Arlington,VA,22207,1153,ARLINGTON,500,USCGeocoder,46.8721,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2870.422726,LinearInterpolationAddressRange,StreetSegment,97.92899408,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.90004438,-77.15665615,Relaxed
195586,CVS PHARMACY 1380,4709 Lee Hwy,Suite A,Arlington,VA,22207,3406,ARLINGTON,501,USCGeocoder,15.6269,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,2644.33034,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.89836996,-77.12232573,Exact
195589,CVS PHARMACY 1386,3535 S Jefferson St,,Baileys Crossroads,VA,22041,3141,FAIRFAX,502,USCGeocoder,15.6321,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,41721.40477,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.84819177,-77.11815516,Relaxed
195590,CVS PHARMACY 1396,11160 South Lakes Dr,,Reston,VA,20191,4327,FAIRFAX,503,USCGeocoder,15.6265,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6038.4736,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.93786459,-77.32952906,Exact
