objectid,location_name,location_address,address_line__2,city,state,zip_code,county,regionsize,matchscore,latitude,longitude,matchtype,location_type,accepts_snap,organization,co_sponsor,type,frequency,day,times,year_round_or_dates,description,eligibility_requirements,eligibility_requirement,no_photo_id_required,no_registration_required,restricted_access_only_members_o,age_restrictions_for_children_or,age_restrictions_for_seniors_onl,income_maximum_for_eligibility,delivery_available,prepared_meals,grocery_items,fresh_produce,languages_spoken_other_than_engl,other_services_provided_diapers,other_services_provided_baby_for,other_services_provided_financia,other_services_provided_clothing,other_services_provided,metro,bus,store_type,loctype_fresh
187945,Trader Joe'S 651,6394 Springfield Plz,,Springfield,VA,22150,FAIRFAX,19591228,60,38.77357864379883,-77.18701934814453,Relaxed;Soundex,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
187946,Trader Joe'S  647,612 N Saint Asaph St,,Alexandria,VA,22314,ALEXANDRIA,2855.1145,100,38.81076049804688,-77.04466247558594,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
187948,Trader Joe'S 646,11958 Killingsworth Ave,,Reston,VA,20194,FAIRFAX,2974.0938,100,38.96706008911133,-77.35842895507813,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
188569,Cvs Pharmacy Cvs11229,1550 Crystal Dr,,Arlington,VA,22202,ARLINGTON,2181.2131,100,38.86021041870117,-77.04938507080078,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
190438,Mom'S Organic Market 14,1901 N Veitch St,,Arlington,VA,22201,ARLINGTON,2328.4502,100,38.89601898193359,-77.08644104003906,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
192108,Cvs Pharmacy 1394,1636 Belle View Blvd,,Alexandria,VA,22307,FAIRFAX,3810.8379,98.99408,38.77515411376953,-77.06064605712891,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
192110,Cvs Pharmacy 1840,8628 Richmond Hwy,,Alexandria,VA,22309,FAIRFAX,3774.0625,98.99408,38.72310638427734,-77.12017822265625,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
192111,Cvs Pharmacy 2004,3117 Lockheed Blvd,,Alexandria,VA,22306,FAIRFAX,2989.6565,98.99408,38.75894165039063,-77.08431243896484,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
192112,Cvs Pharmacy 2149,501 King St,,Alexandria,VA,22314,ALEXANDRIA,2205.948,100,38.80486297607422,-77.04474639892578,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
192384,Walmart 5227,6000 Burke Commons Rd,,Burke,VA,22015,FAIRFAX,38598.504,100,38.78913116455078,-77.30020141601563,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
192572,Giant Food 249,6980 Braddock Rd,,Annandale,VA,22003,FAIRFAX,7394.0693,100,38.81196212768555,-77.18598175048828,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
194517,Walgreens 18330,3614 King St,,Alexandria,VA,22302,ALEXANDRIA,6461.4414,100,38.82925033569336,-77.09056091308594,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
194538,Walgreens 17202,4515 Duke St,,Alexandria,VA,22304,ALEXANDRIA,7225.5781,100,38.81219100952148,-77.10976409912109,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
194592,Walgreens 17465,5230 Port Royal Rd,,Springfield,VA,22151,FAIRFAX,19816.316,98.99408,38.80955505371094,-77.22096252441406,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
194732,Walmart 2194,5885 Kingstowne Blvd,,Alexandria,VA,22315,FAIRFAX,60854.41,96,38.76975631713867,-77.13613891601563,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
194733,Walmart 2258,7910 Richmond Hwy,,Alexandria,VA,22306,FAIRFAX,4998.3237,98.99408,38.74300003051758,-77.08496856689453,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
195217,Cvs Pharmacy Cvs01961,11670 Plaza America Dr,,Reston,VA,20190,FAIRFAX,17446.639,91.715973,38.95242309570313,-77.34779357910156,Relaxed;Soundex,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
195219,Cvs Pharmacy 2006,2525 Centreville Rd,,Herndon,VA,20171,FAIRFAX,4641.3164,98.99408,38.95098495483398,-77.41054534912109,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
195223,Cvs Pharmacy  2155,3071 Centreville Rd,,Herndon,VA,20171,FAIRFAX,6252.5723,98.99408,38.92191696166992,-77.41739654541016,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
195228,Cvs Pharmacy 2274,3141 Wilson Blvd,,Arlington,VA,22201,ARLINGTON,1134.2555,100,38.886962890625,-77.09608459472656,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
195235,Cvs Pharmacy 2374,6150 Franconia Rd,,Alexandria,VA,22310,FAIRFAX,4138.4561,96,38.78186416625977,-77.15059661865234,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
195242,Cvs Pharmacy 2418,2121 15th St N,,Arlington,VA,22201,ARLINGTON,1355.3256,100,38.89083480834961,-77.08488464355469,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
195403,Cvs Pharmacy 1382,1521 N Quaker Ln,,Alexandria,VA,22302,ALEXANDRIA,2163.2422,100,38.82907867431641,-77.08596801757813,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
195404,Cvs Pharmacy 1385,1462 N Beauregard St,,Alexandria,VA,22311,ALEXANDRIA,5280.4458,100,38.83020782470703,-77.12509155273438,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
195405,Cvs Pharmacy 1408,4606 Kenmore Ave,,Alexandria,VA,22304,ALEXANDRIA,5237.6357,100,38.8289794921875,-77.11048889160156,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
195585,Cvs Pharmacy 1372,6404 Williamsburg Blvd,,Arlington,VA,22207,ARLINGTON,2870.4226,97.928993,38.90004348754883,-77.15665435791016,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
195586,Cvs Pharmacy 1380,4709 Lee Hwy,Suite A,Arlington,VA,22207,ARLINGTON,2644.3303,100,38.89836883544922,-77.12232208251953,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
195589,Cvs Pharmacy 1386,3535 S Jefferson St,,Baileys Crossroads,VA,22041,FAIRFAX,41721.406,98.99408,38.84819030761719,-77.11815643310547,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
195590,Cvs Pharmacy 1396,11160 South Lakes Dr,,Reston,VA,20191,FAIRFAX,6038.4736,100,38.9378662109375,-77.32952880859375,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
195591,Cvs Pharmacy 1402,1062 Elden St,,Herndon,VA,20170,FAIRFAX,8520.7129,100,38.96620178222656,-77.39675903320313,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
195593,Cvs Pharmacy 1421,1100 Wilson Blvd,,Rosslyn,VA,22209,ARLINGTON,5682.457,96,38.89453506469727,-77.07029724121094,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
195672,Cvs Pharmacy 1833,4238 Wilson Blvd # 1831,,Arlington,VA,22203,ARLINGTON,2659.0059,100,38.87982559204102,-77.11077117919922,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
195673,Cvs Pharmacy 1835,5402 Lee Hwy,,Arlington,VA,22207,ARLINGTON,2548.5671,100,38.89616775512695,-77.13767242431641,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
195697,Cvs Pharmacy 2491,2400 Jefferson Davis Hwy,,Arlington,VA,22202,ARLINGTON,3225.7351,100,38.85219573974609,-77.0531005859375,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
200353,Safeway  1606,9596 Old Keene Mill Rd,,Burke,VA,22015,FAIRFAX,3388.7358,100,38.77688598632813,-77.27472686767578,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
201818,Giant Food 798,8941 Ox Rd,,Lorton,VA,22079,FAIRFAX,5477.2466,98.99408,38.71470642089844,-77.26386260986328,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
206049,Giant Food 788,14125 Saint Germain Dr,,Centreville,VA,20121,FAIRFAX,3682.8591,100,38.83697891235352,-77.43756103515625,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
206125,7-Eleven 28542B,6112 Franconia Rd,Ste A,Alexandria,VA,22310,FAIRFAX,7431.4048,96,38.78257751464844,-77.14723968505859,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
208190,Giant Food 740,5615 Stone Rd,,Centreville,VA,20120,FAIRFAX,3934.9312,100,38.85488128662109,-77.45035552978516,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
208475,Beirut Butchery,407 Maple Ave W,,Vienna,VA,22180,FAIRFAX,573.68658,100,38.89471817016602,-77.27394104003906,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
208669,Safeway 2883,6118 Arlington Blvd,,Falls Church,VA,22044,FAIRFAX,2507.0149,98.99408,38.86865615844727,-77.14635467529297,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
208800,K Market,4239 John Marr Dr,,Annandale,VA,22003,FAIRFAX,12564.931,100,38.83123779296875,-77.18943023681641,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
209537,Dollar General 19314,8734 Richmond Hwy,,Alexandria,VA,22309,FAIRFAX,1641.521,98.99408,38.7207145690918,-77.12497711181641,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
209821,Dollar Tree 7706,215 Maple Ave W,,Vienna,VA,22180,FAIRFAX,4217.6069,93.633133,38.89970016479492,-77.26834106445313,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
209951,Shoppers Food Warehouse 2336,9622 Main St,,Fairfax,VA,22031,FAIRFAX,10973.007,100,38.8416862487793,-77.27571105957031,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
209954,Giant Food 775,13330 Franklin Farm Rd,,Herndon,VA,20171,FAIRFAX,8505.4893,98.99408,38.90733337402344,-77.40655517578125,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
210768,Giant Food 783,6011 Burke Centre Pkwy,,Burke,VA,22015,FAIRFAX,10297.378,100,38.78609085083008,-77.29700469970703,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
211500,La Vaquita Market Inc.,8736 Richmond Hwy,,Alexandria,VA,22309,FAIRFAX,1641.521,98.99408,38.72069931030273,-77.12500762939453,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
211829,Asia Bazaar,7864 Richmond Hwy,,Alexandria,VA,22306,FAIRFAX,4998.3237,98.99408,38.74386978149414,-77.08438873291016,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
212595,Giant Food 743,3450 Washington Blvd,,Arlington,VA,22201,ARLINGTON,3686.875,100,38.88564300537109,-77.10296630859375,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
214166,Dns Family Market,5820 Seminary Rd,Ste G,Falls Church,VA,22041,FAIRFAX,8436.9521,96,38.84738159179688,-77.12777709960938,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
214421,Safeway  1365,9525 Braddock Rd,,Fairfax,VA,22032,FAIRFAX,40955.25,99,38.81720352172852,-77.27565765380859,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
214425,Giant Food 753,2551 John Milton Dr,,Herndon,VA,20171,FAIRFAX,5322.8354,98.99408,38.92778396606445,-77.37641143798828,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
214665,Lucky Seven Food Mart,3215 24th St S,,Arlington,VA,22206,ARLINGTON,1601.3018,100,38.84863662719727,-77.08419036865234,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
214736,Giant Food 2746,2425 Centreville Rd,,Herndon,VA,20171,FAIRFAX,1701.9738,98.99408,38.9519157409668,-77.40950012207031,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
215750,7-Eleven 10688B 10688B,6910I Braddock Rd,,Annandale,VA,22003,FAIRFAX,7394.0693,100,38.81197357177734,-77.18426513671875,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
216097,7-Eleven Inc F 10759A,7330 Richmond Hwy,,Alexandria,VA,22306,FAIRFAX,1046.1328,96,38.75742340087891,-77.0841064453125,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
216754,7-Eleven Inc F 35370A,6691 Backlick Rd,,Springfield,VA,22150,FAIRFAX,3205.4941,100,38.77311706542969,-77.183837890625,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
219485,La Mart,5730 Edsall Rd,,Alexandria,VA,22304,ALEXANDRIA,4401.0664,100,38.80755615234375,-77.13208770751953,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
220233,Safeway 3250,3526 King St,,Alexandria,VA,22302,ALEXANDRIA,6003.7778,100,38.82778930664063,-77.08867645263672,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
220681,Community Foodworks Springfield Farmers Market,6699 Spring Mall Rd,,Springfield,VA,22150,FAIRFAX,19591228,60,38.77357864379883,-77.18701934814453,Relaxed;Soundex,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
220861,Crystal City Freshfarm Market,1800 Crystal Drive,,Arlington,VA,22202,ARLINGTON,3921.4578,100,38.85769653320313,-77.04933166503906,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
221056,Good Fortune Supermarket,6751 Wilson Blvd,,Falls Church,VA,22044,FAIRFAX,5897331,60,38.85620880126953,-77.15702056884766,Relaxed;Soundex,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
221112,Mercadito Ramos 3,4102 Mount Vernon Ave,,Alexandria,VA,22305,ALEXANDRIA,2812.0032,100,38.84294509887695,-77.06407928466797,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
221877,7-Eleven 37144B,6138 North Kings Highway,Suites A B And C,Alexandria,VA,22303,FAIRFAX,4467.4443,98.99408,38.78544616699219,-77.07778167724609,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
222170,Nazret Cultural Foods Llc 2,656 S Pickett St,,Alexandria,VA,22304,ALEXANDRIA,15001.623,100,38.80429458618164,-77.13233947753906,Exact,SNAP-retailer,1,,,Misc,,,,,,,,,,,,,,,,,,,,,,,,,,Misc,
222577,Freshfarm Mosaic Market,2910 District Ave,,Fairfax,VA,22031,FAIRFAX,5130.439,98.99408,38.87265014648438,-77.22977447509766,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
222815,Halal Super Mart,7702 Backlick Rd,Ste F,Springfield,VA,22150,FAIRFAX,6236.9863,98.99408,38.75220108032227,-77.18535614013672,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
224931,Taj Grocery,14404 Chantilly Crossing Ln,,Chantilly,VA,20151,FAIRFAX,40587316,60,38.8883056640625,-77.45372772216797,Relaxed;Soundex,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
224996,Dollar Tree 6469,7041 Brookfield Plz,,Springfield,VA,22150,FAIRFAX,4974.2368,100,38.7740592956543,-77.18496704101563,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
225033,7-Eleven 36981A 36981A,150 Elden St,Ste 160,Herndon,VA,20170,FAIRFAX,17140.873,96,38.96710968017578,-77.36769866943359,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
225876,Aldi 60,6129 Backlick Rd,,Springfield,VA,22150,FAIRFAX,2187.3203,100,38.78376770019531,-77.18567657470703,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
225891,Cvs Pharmacy Cvs10498,1555 Wilson Blvd,,Arlington,VA,22209,ARLINGTON,1947.5504,100,38.89487075805664,-77.07589721679688,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
225942,Desi Bazar,6127 Backlick Rd,,Springfield,VA,22150,FAIRFAX,2187.3203,100,38.78378677368164,-77.18567657470703,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
226578,7-Eleven Store 39061A,4505 Lee Hwy,,Arlington,VA,22207,ARLINGTON,954.5188,100,38.89878463745117,-77.11891174316406,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
227608,7-Eleven 37130A 37130A,2001 Clarendon Blvd,,Arlington,VA,22201,ARLINGTON,6087.6655,100,38.89167022705078,-77.08264923095703,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
227620,Southern Towers Farmers' Market,4901 Seminary Rd,,Alexandria,VA,22311,ALEXANDRIA,643.23938,100,38.83259582519531,-77.11550140380859,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
228800,Bakhtar Bakery,4215 Walney Rd,Ste F,Chantilly,VA,20151,FAIRFAX,11564.736,96,38.88763809204102,-77.43324279785156,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
229289,7-Eleven 34640B,6720 Old Dominion Dr,,Mclean,VA,22101,FAIRFAX,3021.2158,100,38.93384552001953,-77.17617797851563,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
230632,7-Eleven 10694B,6225 Backlick Rd,,Springfield,VA,22150,FAIRFAX,1345.7455,96,38.78269195556641,-77.18515777587891,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
230877,Cvs 10876,1680 Duke St,,Alexandria,VA,22314,ALEXANDRIA,2846.158,100,38.80419540405273,-77.05924987792969,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
231381,7-Eleven 26918B,2303 Soapstone Dr,Ste C,Reston,VA,20191,FAIRFAX,8476.4941,100,38.9317626953125,-77.34672546386719,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
231402,Wawa 8639,3450 Historic Sully Way,,Chantilly,VA,20151,FAIRFAX,40587316,60,38.8883056640625,-77.45372772216797,Relaxed;Soundex,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
231990,Aldi 71065 71065,4604 Kenmore Ave,,Alexandria,VA,22304,ALEXANDRIA,5237.6357,100,38.82896423339844,-77.11049652099609,Exact,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,1,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer with fresh produce
232312,7-Eleven 10775C,7214 Beulah St,,Alexandria,VA,22315,FAIRFAX,1443.4469,96,38.76033020019531,-77.15988922119141,Relaxed,SNAP-retailer,1,,,Supermarket/Grocery Store,,,,,,,,,,,,,,,,,0,,,,,,,,,Supermarket/Grocery Store,SNAP-retailer without fresh produce
